"","YEAR","SERIAL","MONTH","HWTFINL","CPSID","ASECFLAG","HFLAG","ASECWTH","HHINTYPE","CPI99","REGION","STATEFIP","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","HHINCOME","HOUSRET","PROPTAX","PUBHOUS","RENTSUB","HEATSUB","HEATVAL","FOODSTMP","STAMPNO","STAMPMO","ATELUNCH","LUNCHSUB","FRELUNCH","STAMPVAL","FAMINC","UNITSSTR","PHONE","ASECOVERH","HRHHID","HRHHID2","HSEQ","INTTYPE","PERNUM","WTFINL","CPSIDP","ASECWT","RELATE","AGE","SEX","RACE","EMPSTAT","LABFORCE","CLASSWKR","ABSENT","WKSTAT","EDUC","SCHLCOLL","DIFFANY","FTOTVAL","INCTOT"
"1609",2020,60850,4,6277.9276,20190406143400,NA,NA,NA,1,NA,33,48,3,4881,48215,32580,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,906413518810105,10011,NA,2,1,6277.9276,20190406143401,NA,101,69,1,100,36,1,0,1,99,20,0,2,NA,NA
"1610",2020,61507,4,3950.0067,20200206182100,NA,NA,NA,1,NA,33,48,4,1710,48041,17780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,400660116049849,9012,NA,2,1,3950.0067,20200206182101,NA,101,30,2,100,12,2,22,3,13,91,5,1,NA,NA
"1611",2020,62454,4,1369.4586,20190206337100,NA,NA,NA,1,NA,41,49,4,7000,49053,41100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,8404474910753,9011,NA,2,5,1463.1412,20190206337105,NA,301,12,2,100,0,0,0,0,99,1,0,0,NA,NA
"1612",2020,63564,4,269.6361,20190106452300,NA,NA,NA,1,NA,11,50,4,1311,0,15540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,50011941095557,9011,NA,2,2,307.9974,20190106452302,NA,202,57,1,100,21,2,22,1,50,91,0,1,NA,NA
"1613",2020,65529,4,3803.315,20200106587900,NA,NA,NA,1,NA,42,53,3,7601,0,42660,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,81635016050330,11011,NA,2,2,3803.315,20200106587902,NA,202,49,2,100,10,2,23,0,11,111,5,1,NA,NA
"1614",2020,66027,4,3955.1988,20190306694000,NA,NA,NA,1,NA,42,53,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,503760512098331,9011,NA,2,1,3955.1988,20190306694001,NA,101,55,2,100,10,2,25,0,11,92,0,1,NA,NA
"1615",2020,66966,4,799.2204,20200306728300,NA,NA,NA,1,NA,31,54,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,910005855099204,11111,NA,2,1,965.4728,20200306728301,NA,101,48,1,100,10,2,27,0,11,111,5,1,NA,NA
"1616",2020,67707,4,1032.4643,20200406770700,NA,NA,NA,1,NA,31,54,4,1480,54039,16620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,603513729410844,11111,NA,2,2,972.156,20200406770702,NA,202,69,1,100,10,2,27,0,11,111,0,2,NA,NA
"1617",2020,68217,4,3795.9766,20200306853700,NA,NA,NA,1,NA,21,55,3,4720,0,31540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,455170180004103,11011,NA,2,1,3795.9766,20200306853701,NA,101,57,2,100,10,2,22,0,11,73,0,1,NA,NA
"1618",2020,69686,4,353.8908,20200307001100,NA,NA,NA,1,NA,41,56,4,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,50610478695144,11011,NA,2,4,594.9738,20200307001104,NA,301,21,1,100,10,2,28,0,41,81,3,1,NA,NA
"1619",2020,1387,5,1920.4849,20200300141600,NA,NA,NA,1,NA,32,1,4,580,1081,12220,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,291172401470004,11112,NA,2,4,2381.3274,20200300141604,NA,301,16,1,100,34,1,0,1,99,50,1,1,NA,NA
"1620",2020,3607,5,5026.008,20200500360700,NA,NA,NA,1,NA,33,5,2,4400,0,30780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,123870050158801,11011,NA,2,1,5026.008,20200500360701,NA,101,27,1,200,21,2,22,2,50,81,3,1,NA,NA
"1621",2020,3722,5,1521.6241,20190300380000,NA,NA,NA,1,NA,33,5,2,2581,0,22220,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,566600616921000,9011,NA,2,1,1521.6241,20190300380001,NA,101,39,2,100,34,1,0,1,99,125,5,1,NA,NA
"1622",2020,8437,5,5950.7703,20190400858800,NA,NA,NA,1,NA,42,6,3,7365,0,41860,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,446499901230006,10011,NA,2,3,9304.4954,20190400858803,NA,301,0,1,100,0,0,0,0,99,1,0,0,NA,NA
"1623",2020,8485,5,3784.4519,20190300868500,NA,NA,NA,1,NA,42,6,3,8731,6111,37100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,506166401980006,9011,NA,2,4,4309.0079,20190300868504,NA,301,24,1,651,10,2,22,0,41,92,5,1,NA,NA
"1624",2020,10940,5,3185.8578,20200401106900,NA,NA,NA,1,NA,11,9,3,3284,0,25540,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,610100690836759,11011,NA,2,5,3583.5032,20200401106905,NA,301,19,2,100,34,1,0,1,99,73,3,2,NA,NA
"1625",2020,13453,5,424.0506,20190401368600,NA,NA,NA,1,NA,31,11,2,8840,11001,47900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,711604120405154,10111,NA,2,1,424.0506,20190401368601,NA,101,32,2,100,10,2,22,0,11,111,5,1,NA,NA
"1626",2020,14350,5,5320.1764,20190501447900,NA,NA,NA,1,NA,31,12,2,5960,12095,36740,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,771225021410481,10011,NA,2,2,6064.8505,20190501447902,NA,202,64,1,100,36,1,0,1,99,92,0,1,NA,NA
"1627",2020,15960,5,4435.3014,20190301631600,NA,NA,NA,1,NA,31,12,3,5001,12099,33100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,521227042010277,9011,NA,2,2,4435.3014,20190301631602,NA,202,40,2,100,10,2,22,0,41,111,5,1,NA,NA
"1628",2020,18552,5,1163.7064,20190501875400,NA,NA,NA,1,NA,42,15,2,8640,15003,46520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,530620906791401,10011,NA,2,1,1163.7064,20190501875401,NA,101,54,1,652,10,2,13,0,11,73,5,1,NA,NA
"1629",2020,20184,5,1070.5644,20200302043300,NA,NA,NA,1,NA,41,16,4,1700,0,17660,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,106420912030624,11011,NA,2,2,1053.3858,20200302043302,NA,202,32,1,100,10,2,22,0,11,92,5,1,NA,NA
"1630",2020,21232,5,5399.2766,20190502143700,NA,NA,NA,1,NA,21,17,3,7040,17119,41180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,123871070098811,10011,NA,2,2,5399.2766,20190502143702,NA,202,57,2,651,10,2,22,0,11,73,0,1,NA,NA
"1631",2020,25644,5,3088.8358,20190502593500,NA,NA,NA,1,NA,32,21,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,810008062957041,10011,NA,2,1,3088.8358,20190502593501,NA,101,69,2,100,36,1,0,1,99,73,0,1,NA,NA
"1632",2020,25666,5,3553.503,20190502596500,NA,NA,NA,1,NA,32,21,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,951652501070202,10011,NA,2,2,3876.0134,20190502596502,NA,202,57,1,100,10,2,13,0,11,73,0,1,NA,NA
"1633",2020,26933,5,4511.8056,20190502730800,NA,NA,NA,1,NA,33,22,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,153162020104947,10011,NA,2,3,3793.4312,20190502730803,NA,701,30,1,802,32,1,0,1,99,81,5,1,NA,NA
"1634",2020,27112,5,1613.795,20200202738900,NA,NA,NA,1,NA,33,22,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,810008502763072,11011,NA,2,1,1613.795,20200202738901,NA,101,32,2,100,34,1,0,1,99,111,5,1,NA,NA
"1635",2020,27529,5,1323.3096,20190402797700,NA,NA,NA,1,NA,11,23,3,6401,0,38860,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,408209381310827,10011,NA,2,1,1323.3096,20190402797701,NA,101,80,2,100,36,1,0,1,99,73,0,1,NA,NA
"1636",2020,28369,5,3908.623,20200202868200,NA,NA,NA,1,NA,31,24,3,722,24025,12580,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,20410153362958,11011,NA,2,2,4082.0832,20200202868202,NA,301,17,2,100,10,2,22,0,41,40,1,1,NA,NA
"1637",2020,29623,5,2989.2306,20200202998800,NA,NA,NA,1,NA,11,25,3,1125,25021,14460,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,167492050079714,11111,NA,2,1,2765.0975,20200202998801,NA,101,34,1,100,10,2,22,0,11,123,5,1,NA,NA
"1638",2020,30509,5,5076.2391,20190303116800,NA,NA,NA,1,NA,21,26,2,2161,26163,19820,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,115572060249796,9011,NA,2,2,7866.5634,20190303116802,NA,301,36,2,200,34,1,0,1,99,81,5,1,NA,NA
"1639",2020,31336,5,3895.878,20200403154900,NA,NA,NA,1,NA,21,26,3,2161,26163,19820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,684690441471302,11011,NA,2,2,3895.878,20200403154902,NA,202,49,2,100,34,1,0,1,99,123,5,1,NA,NA
"1640",2020,32331,5,3508.7818,20190503278700,NA,NA,NA,1,NA,22,27,3,5121,27163,33460,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,437983701140207,10011,NA,2,2,3508.7818,20190503278702,NA,202,55,2,100,10,2,22,0,11,125,0,1,NA,NA
"1641",2020,34152,5,1113.3739,20200303455100,NA,NA,NA,1,NA,32,28,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,891310107651002,11011,NA,2,1,1113.3739,20200303455101,NA,101,57,2,100,10,2,22,0,11,91,0,1,NA,NA
"1642",2020,34807,5,4742.9761,20190503531000,NA,NA,NA,1,NA,22,29,3,7920,0,44180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,960190035881002,10011,NA,2,1,4742.9761,20190503531001,NA,101,45,2,100,32,1,0,1,99,81,5,2,NA,NA
"1643",2020,35117,5,3242.2844,20190503562300,NA,NA,NA,1,NA,22,29,4,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,135022090024838,10011,NA,2,1,4339.9568,20190503562301,NA,101,62,1,100,34,1,0,1,99,73,0,1,NA,NA
"1644",2020,36234,5,419.7911,20190203709000,NA,NA,NA,1,NA,41,30,4,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,42730145541103,9111,NA,2,1,419.7911,20190203709001,NA,101,77,1,100,36,1,0,1,99,91,0,2,NA,NA
"1645",2020,40839,5,2347.6257,20190504138900,NA,NA,NA,1,NA,41,35,2,200,35001,10740,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,271654041330055,10011,NA,2,1,2347.6257,20190504138901,NA,101,28,1,100,10,2,28,0,11,111,5,1,NA,NA
"1646",2020,41159,5,916.4172,20190204211500,NA,NA,NA,1,NA,41,35,3,200,0,10740,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,553212130604203,9011,NA,2,2,889.5207,20190204211502,NA,202,44,1,100,10,2,25,0,11,111,5,1,NA,NA
"1647",2020,42950,5,5217.6311,20200204348700,NA,NA,NA,1,NA,12,36,2,5606,36061,35620,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,648080126721103,11011,NA,2,3,5217.6311,20200204348703,NA,1001,19,2,100,34,1,0,1,99,81,5,1,NA,NA
"1648",2020,44220,5,4386.9711,20190404497200,NA,NA,NA,1,NA,12,36,3,6840,36055,40380,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,810104123244056,10011,NA,2,3,5298.0086,20190404497203,NA,301,6,1,100,0,0,0,0,99,1,0,0,NA,NA
"1649",2020,45112,5,5310.4648,20200304563400,NA,NA,NA,1,NA,31,37,2,1521,37119,16740,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,749590268241003,11011,NA,2,2,5310.4648,20200304563402,NA,202,34,2,100,10,2,14,0,11,111,5,1,NA,NA
"1650",2020,46311,5,3075.556,20190204734100,NA,NA,NA,1,NA,31,37,4,480,37021,11700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,457727301590307,9011,NA,2,3,3507.5368,20190204734103,NA,301,8,2,100,0,0,0,0,99,1,0,0,NA,NA
"1651",2020,49392,5,2914.2762,20200204998700,NA,NA,NA,1,NA,33,40,2,5880,0,36420,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,40010394473315,11111,NA,2,1,2914.2762,20200204998701,NA,101,24,1,100,10,2,22,0,11,73,5,1,NA,NA
"1652",2020,49449,5,3086.8901,20200305001500,NA,NA,NA,1,NA,33,40,2,8560,0,46140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,93440264061004,11011,NA,2,5,2937.9385,20200305001505,NA,301,16,2,100,34,1,0,1,99,40,1,1,NA,NA
"1653",2020,49677,5,2132.6113,20200205030000,NA,NA,NA,1,NA,33,40,3,5880,0,36420,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,40010104969902,11011,NA,2,2,5271.6248,20200205030002,NA,202,33,1,300,10,2,22,0,11,81,5,1,NA,NA
"1654",2020,51616,5,15993.1012,20200505161600,NA,NA,NA,1,NA,12,42,2,6161,42101,37980,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,295042243403921,11011,NA,2,2,13718.6305,20200505161602,NA,501,49,2,651,10,2,13,0,12,73,5,1,NA,NA
"1655",2020,52671,5,3413.6254,20190305379000,NA,NA,NA,1,NA,12,42,3,6280,42125,38300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,982082801240409,9011,NA,2,2,5105.711,20190305379002,NA,1116,26,2,100,21,2,22,1,50,92,5,1,NA,NA
"1656",2020,53127,5,6276.0931,20190405406400,NA,NA,NA,1,NA,12,42,4,9140,42081,48700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,234230551051004,10011,NA,2,1,6276.0931,20190405406401,NA,101,23,1,100,34,1,0,1,99,73,5,2,NA,NA
"1657",2020,53322,5,4020.9606,20190205448700,NA,NA,NA,1,NA,12,42,4,9281,42133,49620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,671320002440475,9011,NA,2,1,4020.9606,20190205448701,NA,101,20,2,100,12,2,22,3,13,73,5,1,NA,NA
"1658",2020,53465,5,1539.4148,20190305458000,NA,NA,NA,1,NA,11,44,2,6484,0,39300,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,NA,NA,NA,310207054694324,9011,NA,2,1,1539.4148,20190305458001,NA,101,36,2,200,10,2,28,0,11,81,5,1,NA,NA
"1659",2020,54805,5,3480.8844,20200305540900,NA,NA,NA,1,NA,31,45,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,354959120105208,9112,NA,2,2,3253.3311,20200305540902,NA,1115,47,2,100,10,2,22,0,11,81,5,1,NA,NA
"1660",2020,55346,5,631.1944,20200205595900,NA,NA,NA,1,NA,22,46,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,52086873400241,11111,NA,2,1,554.6663,20200205595901,NA,101,76,1,100,36,1,0,1,99,111,0,1,NA,NA
"1661",2020,55932,5,817.9936,20200305654700,NA,NA,NA,1,NA,22,46,4,7760,0,43620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,571566003440284,11011,NA,2,2,817.9936,20200305654702,NA,202,37,2,651,34,1,0,1,99,40,5,1,NA,NA
"1662",2020,57334,5,3308.9247,20190505804800,NA,NA,NA,1,NA,32,47,4,1661,47125,17300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,310109864110537,10011,NA,2,1,3848.6443,20190505804801,NA,101,62,1,100,10,2,13,0,11,81,0,1,NA,NA
"1663",2020,57702,5,5334.658,20200305837100,NA,NA,NA,1,NA,33,48,2,7240,0,41700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,109934080188904,11011,NA,4,1,5709.6046,20200305837101,NA,101,48,1,100,32,1,0,1,99,40,5,2,NA,NA
"1664",2020,59374,5,4676.2385,20200206008300,NA,NA,NA,1,NA,33,48,3,3362,0,26420,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,NA,161388079440211,11011,NA,2,1,4099.6076,20200206008301,NA,101,59,1,100,12,2,22,3,13,20,0,2,NA,NA
"1665",2020,61525,5,1446.4642,20190306275400,NA,NA,NA,1,NA,41,49,2,6520,0,39340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,954920902631104,9011,NA,2,1,1446.4642,20190306275401,NA,101,66,2,100,36,1,0,1,99,92,0,2,NA,NA
"1666",2020,62045,5,1442.5962,20190206337100,NA,NA,NA,1,NA,41,49,4,7000,49053,41100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,8404474910753,9011,NA,2,3,1336.5518,20190206337103,NA,301,7,1,100,0,0,0,0,99,1,0,0,NA,NA
"1667",2020,62637,5,420.2181,20200306334500,NA,NA,NA,1,NA,11,50,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,185415000106947,9112,NA,2,1,420.2181,20200306334501,NA,101,52,1,100,10,2,22,0,11,81,5,1,NA,NA
"1668",2020,63509,5,4067.5494,20200206425900,NA,NA,NA,1,NA,31,51,2,5721,0,47260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,121150000971005,11011,NA,2,1,4067.5494,20200206425901,NA,101,51,2,200,32,1,0,1,99,81,5,1,NA,NA
"1669",2020,65459,5,2860.2611,20190406652300,NA,NA,NA,1,NA,42,53,3,7601,0,42660,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,835795120009127,10011,NA,2,3,3449.747,20190406652303,NA,301,7,2,100,0,0,0,0,99,1,0,0,NA,NA
"1670",2020,67856,5,4253.2416,20200406831000,NA,NA,NA,1,NA,21,55,3,5081,0,33340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,751350017150860,11011,NA,2,2,3801.2528,20200406831002,NA,501,49,1,100,10,2,25,0,11,111,5,1,NA,NA
"1671",2020,446,6,4170.4234,20190500046100,NA,NA,NA,1,NA,32,1,3,5160,1097,33660,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,117550010055166,10111,NA,2,1,4170.4234,20190500046101,NA,101,26,2,651,34,1,0,1,99,60,5,1,NA,NA
"1672",2020,1538,6,499.233,20200500154000,NA,NA,NA,1,NA,42,2,2,9999,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,20924170509309,11111,NA,2,4,567.3609,20200500154004,NA,301,17,2,100,34,1,0,1,99,71,5,1,NA,NA
"1673",2020,6809,6,3052.5168,20200500679000,NA,NA,NA,1,NA,42,6,2,4484,6037,31080,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,788076420024011,11011,NA,2,2,3052.5168,20200500679002,NA,202,73,2,100,36,1,0,1,99,111,0,1,NA,NA
"1674",2020,6872,6,5892.6166,20200600687200,NA,NA,NA,1,NA,42,6,2,4484,6037,31080,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,812704990151576,11011,NA,2,2,4870.3891,20200600687202,NA,202,38,1,100,10,2,22,0,11,73,5,1,NA,NA
"1675",2020,7285,6,3103.8803,20190300740200,NA,NA,NA,1,NA,42,6,3,4484,6037,31080,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,1467009102899,9011,NA,2,2,3539.0672,20190300740202,NA,701,57,2,100,10,2,28,0,11,123,0,1,NA,NA
"1676",2020,7977,6,5179.9649,20200300809900,NA,NA,NA,1,NA,42,6,3,7363,6095,46700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,172030060076823,11011,NA,2,1,5179.9649,20200300809903,NA,101,46,1,100,10,2,22,0,11,73,5,1,NA,NA
"1677",2020,8026,6,5799.8721,20200600802600,NA,NA,NA,1,NA,42,6,3,4484,6037,31080,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,192630260712574,11011,NA,2,2,5799.8721,20200600802602,NA,202,31,2,100,34,1,0,1,99,111,4,1,NA,NA
"1678",2020,10168,6,5098.3838,20190601029700,NA,NA,NA,1,NA,41,8,3,1720,0,17820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,873340480151100,10011,NA,2,3,7090.8888,20190601029703,NA,301,40,2,100,10,2,28,0,11,111,5,1,NA,NA
"1679",2020,11008,6,4113.9757,20200301122600,NA,NA,NA,1,NA,11,9,3,5482,9009,35300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,997740882701000,11011,NA,2,1,4113.9757,20200301122601,NA,101,25,2,100,10,2,22,0,11,111,5,2,NA,NA
"1680",2020,12956,6,398.4108,20190401329200,NA,NA,NA,1,NA,31,11,2,8840,11001,47900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,502167240110055,10011,NA,2,1,398.4108,20190401329201,NA,101,51,1,100,21,2,22,1,50,124,5,1,NA,NA
"1681",2020,15231,6,6526.8602,20200501534900,NA,NA,NA,1,NA,31,12,3,5001,12086,33100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,200169755210320,11011,NA,2,4,7770.6345,20200501534904,NA,301,10,2,100,0,0,0,0,99,1,0,0,NA,NA
"1682",2020,15710,6,3505.9755,20200301604100,NA,NA,NA,1,NA,31,12,3,2700,12071,15980,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,410004901572122,11011,NA,2,2,3505.9755,20200301604102,NA,202,73,2,100,36,1,0,1,99,111,0,1,NA,NA
"1683",2020,17487,6,4763.1211,20190501781900,NA,NA,NA,1,NA,31,13,3,521,13113,12060,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,NA,NA,NA,410003201614873,10011,NA,2,1,5029.6916,20190501781901,NA,101,69,1,100,36,1,0,1,99,73,0,1,NA,NA
"1684",2020,19238,6,1107.7038,20200301963100,NA,NA,NA,1,NA,41,16,2,1081,0,14260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,104760217041606,11011,NA,2,1,1107.7038,20200301963101,NA,101,36,2,100,10,2,23,0,12,111,5,1,NA,NA
"1685",2020,19302,6,1043.6314,20200501943800,NA,NA,NA,1,NA,41,16,2,1081,0,14260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,310009831761156,11111,NA,2,3,1439.2276,20200501943803,NA,301,33,1,100,10,2,22,0,41,73,5,1,NA,NA
"1686",2020,19846,6,1047.3418,20190302038500,NA,NA,NA,1,NA,41,16,1,9998,0,99998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,500102724610746,9011,NA,2,1,1046.3557,20190302038501,NA,101,45,1,100,10,2,28,0,11,73,5,1,NA,NA
"1687",2020,20999,6,4332.6831,20190602129200,NA,NA,NA,1,NA,21,17,3,1605,0,16980,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,102720912008730,10011,NA,2,1,5660.715,20190602129201,NA,101,42,1,803,12,2,22,3,13,111,5,1,NA,NA
"1688",2020,21610,6,4410.5773,20200602161000,NA,NA,NA,1,NA,21,17,3,7040,17119,41180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,NA,NA,NA,901270000410823,11011,NA,2,5,3228.8309,20200602161005,NA,301,11,2,100,0,0,0,0,99,1,0,0,NA,NA
"1689",2020,22507,6,4338.6692,20200502266300,NA,NA,NA,1,NA,21,18,3,3480,18063,26900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,210006221409808,11111,NA,2,1,4338.6692,20200502266301,NA,101,49,1,100,10,2,14,0,11,124,5,1,NA,NA
